Score_Difference	Len_cluster_v1	Len_cluster_v2	Len_rank_v1	Len_rank_v2	Dup_v1	Dup_v2	Merge_v1	Merge_v2	MA_gaps_v1	MA_gaps_v2	MA_extra_v1	MA_extra_v2	MA_conserv_v1	MA_conserv_v2
0	no	no	0.39	0.39	-0.23	-0.23	1.0	1.0	0.29	0.3	0.03	0.03	0.74	0.71
50	no	yes	0.0	0.29	0.02	-0.1	1.0	1.0	0.42	0.02	0.0	0.0	0.47	0.95
0	no	no	0.01	0.01	0.0	0.0	1.0	1.0	0.14	0.12	0.01	0.01	0.83	0.85
-13	no	no	0.41	0.07	-0.21	0.16	0.06	0.02	0.72	0.16	0.0	0.0	0.56	0.98
0	no	no	0.03	0.04	0.0	0.0	1.0	1.0	0.05	0.07	0.02	0.05	0.94	1.0
13	no	no	0.05	0.21	0.14	0.18	1.0	1.0	0.05	0.01	0.05	0.0	0.96	0.83
0	yes	yes	0.14	0.14	-1.33	-1.33	1.0	1.0	0.01	0.01	0.15	0.15	0.95	0.95
0	yes	yes	0.35	0.41	-0.13	-0.12	1.0	1.0	0.04	0.03	0.02	0.02	0.92	0.92
0	no	no	0.38	0.37	-0.29	-0.29	1.0	1.0	0.17	0.17	0.0	0.0	0.97	0.97
0	no	no	0.12	0.11	0.0	0.0	1.0	1.0	0.04	0.03	0.0	0.0	0.9	0.95
0	no	no	0.1	0.06	0.0	0.0	1.0	1.0	0.29	0.29	0.01	0.03	0.86	0.88
0	no	no	0.14	0.14	0.03	0.02	1.0	1.0	0.08	0.08	0.01	0.02	1.0	1.0
25	yes	yes	0.35	0.28	-0.01	-0.04	1.0	1.0	0.23	0.2	0.0	0.0	0.95	0.95
12	yes	no	0.08	0.18	-0.37	-1.06	1.0	0.13	0.51	0.14	0.01	0.01	0.45	0.98
0	no	no	0.4	0.34	-0.24	-0.24	1.0	1.0	0.01	0.0	0.0	0.0	0.97	1.0
0	yes	yes	0.4	0.38	0.0	1.66	1.0	1.0	0.01	0.01	0.01	0.02	1.0	1.0
37	yes	yes	0.07	0.3	-0.08	-0.58	1.0	1.0	0.43	0.02	0.0	0.0	0.97	0.99
0	yes	no	0.27	0.17	-2.63	0.0	1.0	1.0	0.24	0.05	0.08	0.16	0.39	1.0
0	no	no	0.1	0.1	-2.04	-2.09	1.0	1.0	0.06	0.05	0.02	0.11	1.0	1.0
0	no	no	0.09	0.09	0.0	0.0	1.0	1.0	0.04	0.04	0.01	0.01	1.0	1.0
37	yes	yes	0.01	0.45	-0.08	-0.89	1.0	1.0	0.43	0.03	0.0	0.13	0.63	0.8
0	no	no	0.05	0.05	0.0	0.0	1.0	1.0	0.02	0.02	0.01	0.01	0.95	0.95
0	no	no	0.49	0.43	-0.14	-0.13	1.0	1.0	0.04	0.05	0.03	0.0	0.95	0.88
-13	no	yes	0.38	0.47	-0.8	-0.13	1.0	1.0	0.12	0.22	0.0	0.0	0.8	1.0
0	no	no	0.14	0.1	0.0	0.0	1.0	1.0	0.07	0.04	0.02	0.01	0.98	0.99
-12	no	yes	0.17	0.17	-1.47	-0.74	1.0	1.0	0.11	0.1	0.01	0.01	0.82	0.78
0	yes	yes	0.32	0.32	0.0	0.0	1.0	1.0	0.17	0.17	0.02	0.01	0.98	0.97
0	yes	yes	0.14	0.14	-0.32	-0.32	1.0	1.0	0.15	0.14	0.01	0.01	0.96	0.96
12	yes	yes	0.01	0.42	0.0	-0.09	1.0	1.0	0.18	0.03	0.0	0.07	0.89	1.0
0	no	no	0.05	0.1	0.0	0.0	1.0	1.0	0.03	0.07	0.01	0.0	0.76	0.75
0	yes	yes	0.21	0.38	0.0	0.08	1.0	1.0	0.59	0.13	0.0	0.15	0.68	0.33
0	no	no	0.33	0.31	-0.13	-0.13	1.0	1.0	0.05	0.05	0.01	0.0	0.88	0.89
-13	no	no	0.25	0.15	-0.04	0.0	1.0	1.0	0.07	0.07	0.04	0.07	0.82	0.95
-25	no	no	0.15	0.04	0.0	0.0	1.0	1.0	0.02	0.29	0.01	0.0	0.93	0.63
0	no	no	0.09	0.09	-7.9	-10.52	1.0	1.0	0.12	0.12	0.01	0.01	0.98	0.97
0	yes	yes	0.45	0.45	-0.05	-0.05	1.0	1.0	0.08	0.08	0.09	0.09	0.98	0.91
12	yes	yes	0.18	0.22	-0.14	-0.06	1.0	1.0	0.04	0.03	0.0	0.01	0.93	0.94
12	yes	yes	0.1	0.24	0.0	0.0	1.0	1.0	0.08	0.16	0.01	0.02	0.95	0.86
0	yes	yes	0.42	0.41	-0.09	-0.08	1.0	1.0	0.06	0.06	0.1	0.03	1.0	1.0
0	yes	yes	0.43	0.29	-2.93	-2.08	1.0	1.0	-	-	-	-	-	-
-50	yes	no	0.48	0.07	-0.01	0.0	1.0	1.0	0.0	0.22	0.0	0.0	0.87	0.89
0	no	no	0.24	0.25	0.01	0.0	0.5	0.5	0.05	0.05	0.06	0.07	1.0	0.98
0	no	no	0.24	0.2	-0.02	-0.02	1.0	1.0	0.11	0.11	0.02	0.02	0.91	0.87
0	no	no	0.15	0.12	0.0	0.0	1.0	1.0	0.0	0.11	0.02	0.02	0.98	0.94
0	yes	yes	0.37	0.36	-0.09	-0.08	1.0	1.0	0.0	0.0	0.05	0.03	0.99	0.99
-37	yes	yes	0.4	0.1	0.0	0.0	1.0	0.02	0.21	0.27	0.0	0.01	0.48	0.17
0	yes	no	0.17	0.32	-0.65	-0.74	1.0	1.0	0.68	0.56	0.0	0.02	0.8	0.9
-12	yes	no	0.48	0.32	0.0	0.0	1.0	1.0	0.04	0.04	0.04	0.15	0.89	0.9
0	yes	yes	0.44	0.44	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.94	0.98
0	yes	yes	0.01	0.09	-0.87	-0.54	1.0	1.0	0.1	0.1	0.0	0.0	1.0	0.86
0	no	no	0.42	0.39	-0.14	-0.49	1.0	1.0	0.13	0.09	0.01	0.01	0.93	0.95
0	yes	yes	0.43	0.37	-0.7	-1.11	1.0	1.0	0.01	0.01	0.02	0.01	1.0	0.94
12	no	yes	0.4	0.41	0.0	0.0	1.0	1.0	0.08	0.09	0.06	0.06	0.94	0.93
-12	yes	no	0.24	0.3	-0.32	0.06	1.0	1.0	0.44	0.56	0.0	0.0	0.9	0.92
0	yes	yes	0.22	0.23	0.0	-0.3	0.13	0.06	0.37	0.24	0.0	0.0	0.92	1.0
0	no	no	0.27	0.24	0.75	0.75	1.0	1.0	0.13	0.13	0.14	0.12	1.0	1.0
0	no	no	0.1	0.19	0.0	0.0	1.0	1.0	0.04	0.09	0.02	0.0	0.96	0.96
0	yes	yes	0.4	0.39	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.86	0.9
0	yes	yes	0.24	0.3	-0.02	-0.54	1.0	1.0	0.02	0.02	0.0	0.0	1.0	1.0
38	no	yes	0.07	0.17	-0.42	-0.88	1.0	1.0	0.5	0.0	0.0	0.0	0.46	0.97
12	no	no	0.23	0.17	-3.16	-3.86	1.0	1.0	0.13	0.03	0.0	0.01	0.78	1.0
0	yes	yes	0.47	0.48	-4.98	-4.96	1.0	1.0	0.27	0.24	0.0	0.0	0.98	0.99
0	yes	yes	0.35	0.37	0.0	-0.04	1.0	1.0	0.02	0.02	0.06	0.05	0.94	0.9
0	yes	yes	0.31	0.32	0.0	0.0	1.0	1.0	0.0	0.0	0.37	0.41	1.0	1.0
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.36	0.36	0.0	0.0	0.9	0.9
0	yes	yes	0.38	0.38	-0.15	-0.13	1.0	1.0	0.0	0.0	0.0	0.0	0.97	0.97
0	yes	yes	0.49	0.49	0.1	0.1	1.0	1.0	0.13	0.14	0.05	0.04	0.96	1.0
0	no	no	0.15	0.17	-0.32	-0.3	1.0	1.0	0.03	0.04	0.0	0.01	1.0	1.0
0	no	no	0.02	0.02	-0.5	-0.5	1.0	1.0	0.01	0.01	0.06	0.08	1.0	1.0
-25	no	no	0.01	0.01	0.0	0.0	1.0	1.0	0.08	0.28	0.02	0.02	0.88	0.47
13	yes	yes	0.41	0.15	0.29	-0.24	1.0	1.0	0.19	0.05	0.05	0.0	0.66	1.0
0	yes	yes	0.3	0.29	-0.86	-0.86	1.0	1.0	0.2	0.19	0.0	0.0	0.96	0.94
0	no	no	0.36	0.3	-0.29	-0.29	0.0	0.0	0.62	0.61	0.01	0.01	0.35	0.32
-25	yes	yes	0.5	0.42	0.15	0.17	1.0	1.0	0.19	0.24	0.07	0.08	0.81	0.85
13	no	no	0.18	0.24	0.0	0.0	1.0	1.0	0.04	0.04	0.0	0.0	0.98	0.96
0	yes	yes	0.45	0.44	-0.33	-0.69	0.5	0.5	0.07	0.06	0.0	0.0	0.97	0.94
0	yes	yes	0.28	0.28	0.3	0.3	1.0	1.0	0.05	0.05	0.03	0.03	0.88	0.88
25	no	no	0.0	0.09	-0.43	0.0	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.49	0.3	-5.06	3.39	1.0	1.0	0.07	0.02	0.02	0.1	0.94	0.95
0	yes	yes	0.43	0.5	-1.05	-0.86	1.0	1.0	0.3	0.26	0.01	0.01	0.88	1.0
12	yes	yes	0.09	0.42	-0.07	-0.09	1.0	1.0	0.02	0.02	0.0	0.01	0.9	0.9
13	no	no	0.18	0.2	-0.1	-0.18	1.0	1.0	0.07	0.03	0.0	0.0	1.0	1.0
12	yes	yes	0.03	0.3	0.04	0.05	1.0	1.0	0.52	0.33	0.01	0.0	0.85	0.57
0	yes	yes	0.32	0.33	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.97
0	yes	yes	0.38	0.41	0.0	0.0	1.0	1.0	0.09	0.05	0.0	0.0	0.89	1.0
13	no	yes	0.11	0.19	-0.11	-0.0	1.0	1.0	0.11	0.08	0.05	0.07	0.9	0.92
12	yes	yes	0.08	0.42	-1.2	-0.65	1.0	1.0	0.01	0.09	0.08	0.01	0.96	0.96
-50	yes	no	0.42	0.01	-0.41	0.0	1.0	1.0	0.02	0.65	0.02	0.01	0.88	0.28
0	no	no	0.0	0.0	0.1	0.1	1.0	1.0	0.01	0.01	0.54	0.53	1.0	1.0
50	no	yes	0.18	0.3	-0.87	-0.83	1.0	1.0	0.43	0.0	0.0	0.0	0.61	0.99
0	yes	yes	0.09	0.06	-2.75	-1.22	1.0	1.0	0.08	0.07	0.0	0.01	0.96	0.97
0	yes	yes	0.39	0.38	0.0	0.0	1.0	1.0	0.02	0.02	0.01	0.01	0.97	0.97
25	no	no	0.0	0.0	0.0	-0.59	1.0	1.0	0.53	0.13	0.0	0.01	0.4	0.82
-38	yes	no	0.09	0.0	-0.39	-0.55	1.0	1.0	0.04	0.45	0.01	0.0	0.95	0.39
0	no	no	0.09	0.09	-0.1	-0.1	1.0	1.0	0.05	0.02	0.0	0.0	1.0	1.0
13	no	no	0.11	0.28	0.02	-0.11	1.0	1.0	0.09	0.11	0.01	0.01	0.79	0.69
25	no	yes	0.18	0.24	-0.56	-0.35	1.0	1.0	0.15	0.07	0.0	0.03	0.82	1.0
0	yes	yes	0.26	0.25	-0.42	-0.48	1.0	1.0	0.09	0.08	0.01	0.01	0.9	1.0
0	yes	yes	0.45	0.45	0.09	0.04	1.0	1.0	0.05	0.04	0.0	0.0	0.89	0.88
0	no	no	0.01	0.01	0.0	-0.01	1.0	1.0	0.18	0.38	0.01	0.01	0.76	0.52
0	no	no	0.33	0.33	0.7	0.82	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.33	0.43	-0.13	-0.2	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.5	0.5	-0.09	-0.07	1.0	1.0	0.06	0.09	0.01	0.01	1.0	1.0
25	no	yes	0.14	0.5	-0.23	-0.28	1.0	1.0	0.06	0.01	0.01	0.01	0.84	0.97
0	yes	yes	0.38	0.33	-1.03	-0.99	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.04	0.03	0.38	0.36	1.0	1.0	0.1	0.1	0.0	0.0	0.93	0.93
-38	yes	no	0.15	0.13	-0.76	1.0	1.0	1.0	-	-	-	-	-	-
0	no	no	0.09	0.09	-0.21	-0.18	1.0	1.0	0.32	0.33	0.0	0.0	0.76	0.76
0	no	no	0.0	0.0	0.11	-0.23	1.0	1.0	0.1	0.1	0.01	0.01	0.48	0.49
0	no	no	0.17	0.15	-0.38	-0.5	1.0	1.0	0.12	0.04	0.02	0.06	0.78	0.78
12	no	yes	0.32	0.41	-0.03	-0.02	1.0	1.0	0.04	0.04	0.0	0.01	0.97	1.0
0	no	no	0.04	0.0	-0.22	0.0	1.0	1.0	0.25	0.14	0.03	0.01	0.93	0.78
12	yes	yes	0.2	0.46	-0.08	-0.06	1.0	1.0	0.02	0.03	0.0	0.09	0.97	1.0
-13	no	no	0.3	0.14	-0.06	-0.08	1.0	1.0	0.1	0.1	0.04	0.02	0.83	0.83
0	no	no	0.07	0.1	-0.16	-0.11	1.0	1.0	0.25	0.34	0.0	0.02	0.93	0.87
0	yes	yes	0.24	0.24	0.0	0.0	0.25	0.5	0.01	0.01	0.03	0.03	0.9	0.9
50	no	yes	0.08	0.34	-0.36	-0.26	1.0	1.0	0.21	0.03	0.01	0.0	0.98	1.0
50	no	yes	0.16	0.23	-0.17	-0.03	-	-	-	-	-	-	-	-
0	no	no	0.21	0.32	-2.12	-0.51	1.0	1.0	0.07	0.08	0.02	0.02	0.89	0.94
25	yes	yes	0.33	0.42	-0.11	-0.08	1.0	1.0	0.34	0.04	0.0	0.01	0.5	0.8
-25	yes	no	0.41	0.19	-0.04	-0.06	1.0	1.0	0.01	0.01	0.01	0.03	0.88	0.89
0	yes	yes	0.47	0.42	-0.06	-0.06	1.0	1.0	0.04	0.06	0.0	0.01	0.98	0.98
0	yes	yes	0.44	0.49	-1.51	0.0	1.0	1.0	0.06	0.06	0.0	0.02	0.91	0.87
0	yes	yes	0.33	0.47	-0.61	-0.61	1.0	1.0	0.02	0.02	0.0	0.0	1.0	1.0
0	no	no	0.29	0.4	-0.35	-0.13	1.0	1.0	-	-	-	-	-	-
0	yes	no	0.01	0.3	-0.14	0.0	1.0	1.0	0.24	0.02	0.06	0.01	0.4	0.52
0	no	no	0.05	0.05	-2.06	-2.06	1.0	1.0	0.15	0.16	0.13	0.13	1.0	1.0
0	no	no	0.08	0.09	-0.22	-0.33	0.5	1.0	0.11	0.11	0.08	0.09	0.85	0.86
0	no	no	0.36	0.4	-1.43	-0.65	1.0	1.0	0.04	0.04	0.06	0.06	0.86	0.86
0	no	no	0.2	0.2	0.05	0.05	1.0	1.0	0.48	0.47	0.01	0.01	0.91	0.91
0	no	no	0.04	0.06	-0.02	-0.02	1.0	1.0	0.01	0.05	0.0	0.0	1.0	0.89
0	yes	no	0.07	0.22	-0.5	0.25	1.0	0.0	0.57	0.05	0.0	0.12	0.28	0.9
-13	yes	no	0.14	0.0	-0.07	0.0	1.0	1.0	-	-	-	-	-	-
-12	yes	no	0.43	0.38	-0.14	-0.13	1.0	1.0	0.28	0.22	0.03	0.03	0.8	0.82
0	no	no	0.15	0.16	-0.06	-0.08	1.0	1.0	0.12	0.12	0.0	0.0	0.83	0.83
13	no	no	0.11	0.24	-0.26	-0.11	1.0	1.0	0.03	0.03	0.1	0.03	0.99	0.99
38	no	no	0.01	0.25	-0.69	-0.63	1.0	1.0	0.28	0.07	0.0	0.01	0.67	0.81
0	yes	yes	0.22	0.21	-0.01	-0.29	1.0	1.0	0.24	0.21	0.01	0.01	0.98	0.9
-12	yes	yes	0.44	0.15	0.0	-0.03	1.0	1.0	0.29	0.24	0.01	0.02	0.3	1.0
38	no	yes	0.03	0.19	0.0	0.0	1.0	1.0	0.28	0.0	0.0	0.0	0.73	0.98
0	no	no	0.19	0.19	0.0	0.0	1.0	1.0	0.18	0.18	0.04	0.04	0.61	0.68
0	yes	yes	0.24	0.24	-0.11	-0.11	1.0	1.0	0.0	0.0	0.0	0.0	0.94	0.91
0	no	no	0.28	0.28	-0.85	-0.85	1.0	1.0	0.02	0.02	0.03	0.03	0.9	0.91
-25	yes	yes	0.27	0.36	0.0	0.0	1.0	1.0	0.04	0.05	0.06	0.02	0.83	0.79
0	yes	yes	0.4	0.25	-48.48	0.0	1.0	1.0	-	-	-	-	-	-
0	no	no	0.04	0.04	0.0	0.0	1.0	1.0	0.12	0.12	0.42	0.42	0.95	0.95
0	yes	yes	0.24	0.25	0.1	0.11	0.5	0.5	0.21	0.22	0.01	0.01	0.93	0.91
0	yes	yes	0.43	0.43	-0.2	-0.2	1.0	1.0	0.06	0.06	0.0	0.0	0.97	0.93
25	yes	yes	0.22	0.47	-0.4	0.04	1.0	1.0	0.33	0.14	0.0	0.0	0.85	1.0
0	yes	yes	0.38	0.33	-1.18	-2.3	1.0	1.0	0.07	0.07	0.1	0.05	0.88	1.0
0	yes	yes	0.47	0.47	-0.15	-0.15	1.0	1.0	0.61	0.61	0.0	0.0	0.93	0.92
25	no	no	0.02	0.09	0.0	0.0	1.0	1.0	0.48	0.19	0.0	0.0	0.93	0.96
0	yes	yes	0.42	0.4	-8.44	-16.05	1.0	1.0	0.0	0.0	0.01	0.0	0.99	0.99
-25	no	no	0.27	0.3	-0.33	-0.57	1.0	1.0	0.06	0.06	0.01	0.01	1.0	0.67
0	yes	yes	0.2	0.44	-1.28	0.0	1.0	1.0	0.35	0.23	0.0	0.03	0.81	0.91
-13	no	no	0.45	0.42	0.0	0.0	-	-	-	-	-	-	-	-
-25	no	no	0.11	0.02	0.0	0.0	1.0	1.0	0.17	0.41	0.02	0.02	0.87	0.7
0	no	no	0.28	0.31	-0.47	-0.42	1.0	1.0	0.22	0.24	0.0	0.0	0.94	0.94
0	no	no	0.13	0.02	0.0	-1.32	1.0	0.02	0.86	0.01	0.0	0.01	0.14	0.94
25	yes	yes	0.07	0.16	-1.22	-0.7	1.0	1.0	0.49	0.06	0.0	0.01	0.6	1.0
0	yes	yes	0.06	0.19	0.0	-0.04	1.0	1.0	0.18	0.16	0.02	0.05	0.94	0.97
-25	yes	no	0.33	0.09	-0.46	-0.03	1.0	1.0	0.06	0.04	0.26	0.55	1.0	1.0
0	yes	yes	0.46	0.47	-0.62	-0.59	1.0	1.0	0.14	0.11	0.0	0.0	0.96	0.95
0	no	no	0.15	0.03	-10.15	0.0	1.0	1.0	0.19	0.04	0.03	0.11	1.0	1.0
0	no	no	0.17	0.17	-0.01	-0.01	0.13	0.25	0.12	0.13	0.01	0.01	0.89	0.89
0	yes	yes	0.48	0.49	0.0	0.0	1.0	1.0	0.03	0.04	0.01	0.01	0.6	0.6
-13	yes	no	0.09	0.07	0.0	0.0	1.0	1.0	0.48	0.48	0.02	0.01	0.84	0.74
0	yes	yes	0.29	0.34	-0.15	-0.16	1.0	1.0	0.05	0.04	0.0	0.0	0.91	0.89
0	no	no	0.03	0.0	0.13	0.04	1.0	1.0	0.43	0.43	0.05	0.05	0.37	0.36
50	no	yes	0.06	0.24	-1.1	-0.72	1.0	1.0	0.24	0.02	0.0	0.0	0.79	0.97
25	yes	yes	0.31	0.31	-0.84	0.05	1.0	1.0	0.25	0.13	0.03	0.03	0.94	0.94
0	no	no	0.29	0.37	-1.06	-1.34	1.0	1.0	0.11	0.17	0.01	0.0	1.0	1.0
0	yes	yes	0.43	0.43	-0.04	-0.04	1.0	1.0	0.0	0.0	0.01	0.01	0.93	0.93
-38	no	no	0.29	0.0	-0.03	-0.17	0.13	1.0	0.14	0.31	0.03	0.0	0.82	0.47
37	no	yes	0.32	0.3	-0.39	0.37	1.0	1.0	0.41	0.0	0.0	0.0	0.61	1.0
0	no	no	0.09	0.08	-0.12	-0.12	1.0	1.0	0.15	0.13	0.04	0.03	0.87	0.87
12	yes	yes	0.18	0.45	-0.5	-0.66	1.0	1.0	0.13	0.07	0.0	0.0	1.0	1.0
13	no	no	0.03	0.27	-0.72	-0.6	1.0	1.0	0.04	0.0	0.0	0.01	1.0	1.0
0	yes	yes	0.38	0.33	0.0	0.0	1.0	1.0	0.0	0.0	0.02	0.02	0.96	0.95
0	no	no	0.21	0.27	0.0	0.0	1.0	1.0	0.04	0.03	0.14	0.13	0.96	0.96
0	no	no	0.25	0.24	0.0	-0.18	0.0	0.03	0.17	0.09	0.14	0.01	0.83	0.86
0	no	no	0.31	0.35	-5.93	-5.79	1.0	1.0	0.1	0.11	0.01	0.0	0.97	0.97
0	yes	yes	0.29	0.28	0.0	0.0	0.06	0.06	0.14	0.14	0.06	0.06	1.0	1.0
0	no	no	0.24	0.23	-0.69	0.01	1.0	1.0	0.7	0.34	0.01	0.01	0.58	0.98
25	no	no	0.0	0.05	-8.0	-1.3	1.0	1.0	0.1	0.07	0.0	0.0	0.6	0.98
50	no	yes	0.02	0.31	-0.1	-1.18	1.0	1.0	0.4	0.04	0.0	0.03	0.52	0.84
0	yes	yes	0.42	0.42	-0.1	-0.11	1.0	1.0	0.06	0.04	0.01	0.0	1.0	1.0
0	no	no	0.16	0.17	-0.05	-0.03	0.25	0.25	0.5	0.52	0.01	0.01	0.94	0.94
0	yes	yes	0.18	0.14	-0.18	-0.13	1.0	1.0	0.06	0.07	0.03	0.03	1.0	1.0
0	no	no	0.0	0.0	0.11	0.04	1.0	1.0	0.64	0.71	0.0	0.0	0.31	0.31
0	no	no	0.14	0.14	-0.03	-0.03	1.0	1.0	0.0	0.0	0.08	0.09	0.89	0.89
0	no	no	0.11	0.11	-0.72	-0.64	1.0	1.0	0.04	0.04	0.0	0.0	1.0	0.83
0	no	no	0.38	0.37	0.2	-0.13	1.0	1.0	0.01	0.01	0.12	0.02	0.56	0.6
-13	yes	no	0.05	0.0	0.0	0.0	1.0	1.0	0.22	0.21	0.01	0.01	0.69	0.63
0	yes	yes	0.19	0.09	-0.17	-0.06	1.0	1.0	0.04	0.19	0.0	0.0	0.97	0.86
0	no	no	0.11	0.11	0.03	0.03	1.0	1.0	0.01	0.01	0.01	0.01	0.98	0.96
0	no	no	0.13	0.13	0.46	0.46	0.5	0.5	-	-	-	-	-	-
0	no	no	0.05	0.05	0.0	0.0	0.03	0.03	0.0	0.0	0.05	0.05	0.96	1.0
-25	no	no	0.45	0.38	0.15	0.22	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.45	0.38	-0.13	-0.13	1.0	1.0	0.01	0.01	0.0	0.0	0.99	1.0
50	no	yes	0.07	0.42	-0.51	-0.11	1.0	1.0	0.48	0.04	0.0	0.01	0.42	0.97
12	no	yes	0.43	0.33	-0.02	-0.07	1.0	1.0	-	-	-	-	-	-
0	yes	yes	0.25	0.31	-1.51	-1.64	1.0	1.0	0.02	0.01	0.01	0.0	0.97	1.0
0	no	no	0.18	0.18	-0.73	-0.74	1.0	1.0	0.04	0.04	0.01	0.01	0.94	0.94
0	yes	yes	0.5	0.31	-1.68	-1.86	1.0	1.0	0.01	0.0	0.0	0.0	1.0	1.0
25	no	no	0.43	0.21	-0.84	-0.28	1.0	1.0	0.34	0.09	0.01	0.01	0.62	1.0
50	no	yes	0.0	0.26	-0.37	-0.37	1.0	1.0	0.37	0.07	0.0	0.02	0.51	0.95
0	no	no	0.45	0.48	0.42	0.42	1.0	1.0	0.32	0.33	0.05	0.07	0.82	0.8
25	no	yes	0.0	0.37	-0.69	0.3	1.0	1.0	0.38	0.63	0.0	0.07	1.0	0.8
0	no	no	0.18	0.15	-0.13	-0.09	1.0	1.0	0.57	0.57	0.0	0.0	0.65	0.89
0	yes	yes	0.16	0.16	-0.1	-0.1	1.0	1.0	0.14	0.14	0.0	0.0	1.0	1.0
0	no	no	0.2	0.2	-0.63	-0.63	1.0	1.0	0.4	0.4	0.0	0.0	0.86	0.75
0	no	no	0.11	0.1	-1.1	-1.08	1.0	1.0	0.02	0.01	0.0	0.01	1.0	1.0
0	no	no	0.0	0.0	0.0	0.0	1.0	1.0	0.26	0.27	0.0	0.0	0.78	0.77
-25	yes	yes	0.38	0.34	1.24	1.17	1.0	1.0	0.11	0.14	0.08	0.1	0.82	0.83
0	no	no	0.12	0.12	0.0	0.0	1.0	1.0	0.18	0.18	0.01	0.0	0.98	1.0
0	yes	yes	0.39	0.39	-0.18	-0.18	0.25	0.25	0.0	0.01	0.0	0.0	1.0	1.0
0	yes	yes	0.32	0.33	-0.03	-0.02	1.0	1.0	0.04	0.04	0.0	0.0	0.84	0.87
0	yes	yes	0.07	0.1	-0.09	-1.65	1.0	1.0	0.08	0.09	0.0	0.0	1.0	1.0
-37	yes	yes	0.25	0.04	-0.05	0.0	1.0	1.0	0.0	0.14	0.09	0.0	0.96	0.75
0	no	no	0.32	0.25	-0.05	0.0	1.0	1.0	0.45	0.38	0.1	0.1	0.83	1.0
0	no	no	0.01	0.04	-0.67	0.06	1.0	1.0	0.87	0.02	0.0	0.7	0.42	0.89
-25	yes	yes	0.17	0.17	0.0	0.0	1.0	1.0	0.15	0.13	0.01	0.01	0.85	0.79
0	no	no	0.08	0.08	-0.01	0.0	1.0	1.0	0.19	0.18	0.0	0.0	0.75	0.76
0	yes	yes	0.23	0.23	0.0	0.0	1.0	1.0	0.13	0.13	0.04	0.04	0.98	0.98
0	yes	yes	0.05	0.07	-0.02	-0.02	1.0	1.0	0.01	0.01	0.02	0.02	0.97	0.97
0	no	no	0.1	0.12	-0.17	-0.19	0.06	0.06	0.26	0.24	0.01	0.0	0.84	0.83
0	no	yes	0.19	0.2	0.0	0.0	1.0	1.0	0.0	0.46	0.04	0.0	1.0	1.0
0	no	no	0.13	0.13	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.98	0.98
12	yes	yes	0.2	0.28	0.12	0.1	1.0	1.0	0.1	0.05	0.0	0.08	0.97	0.97
38	no	yes	0.13	0.19	-0.53	0.0	1.0	1.0	0.64	0.04	0.0	0.02	0.24	1.0
37	yes	yes	0.19	0.45	-0.08	-0.06	1.0	1.0	0.22	0.03	0.02	0.02	0.89	0.97
38	no	yes	0.0	0.03	NaN	-0.93	1.0	1.0	0.38	0.08	0.0	0.0	0.62	0.82
13	no	no	0.19	0.34	-0.09	-0.17	1.0	1.0	0.13	0.09	0.06	0.06	0.42	0.28
0	yes	yes	0.49	0.49	-1.72	-1.72	1.0	1.0	0.05	0.05	0.0	0.01	0.83	0.83
25	no	no	0.06	0.19	-0.06	-0.14	1.0	1.0	0.33	0.0	0.0	0.0	0.65	1.0
0	yes	yes	0.41	0.47	-2.37	-3.11	1.0	1.0	0.04	0.1	0.01	0.0	0.99	0.99
0	yes	yes	0.28	0.49	0.0	0.0	1.0	1.0	0.05	0.08	0.0	0.16	0.98	0.95
0	yes	yes	0.5	0.45	0.04	0.04	1.0	1.0	0.01	0.0	0.0	0.0	0.92	0.92
13	no	yes	0.02	0.02	-0.13	-0.14	1.0	1.0	0.03	0.03	0.13	0.11	0.99	0.99
0	no	no	0.25	0.26	-1.28	-1.21	1.0	1.0	0.17	0.17	0.0	0.0	0.91	0.91
0	no	no	0.02	0.02	-7.38	-7.45	0.25	0.5	0.01	0.01	0.01	0.01	0.98	0.97
0	yes	yes	0.42	0.32	-0.04	-0.08	1.0	1.0	0.16	0.03	0.01	0.04	0.9	0.93
25	no	no	0.0	0.04	0.07	0.0	1.0	0.5	0.44	0.13	0.02	0.03	0.18	0.95
12	yes	yes	0.1	0.26	-0.13	-0.12	1.0	1.0	0.06	0.04	0.02	0.04	0.95	0.97
25	no	no	0.0	0.11	0.0	0.0	1.0	1.0	0.5	0.2	0.0	0.0	0.66	0.99
25	yes	yes	0.22	0.35	-1.51	-1.46	1.0	1.0	0.05	0.02	0.04	0.03	0.67	1.0
0	yes	yes	0.47	0.43	0.0	0.0	1.0	1.0	0.1	0.13	0.0	0.0	0.88	0.88
-25	yes	no	0.47	0.2	0.18	0.08	0.0	0.0	0.28	0.11	0.02	0.21	0.53	0.51
